ZRH,LHR
ZRH,PHL
AUH,DUS
AUH,FRA
AUH,MUC
AUH,PEK
AUH,SIN
BCN,DUS
BCN,VIE
CDG,VIE
CPH,DUS
CPH,PMI
CPH,VIE
DFW,FRA
DUS,AUH
DUS,BCN
DUS,CPH
DUS,FCO
DUS,JFK
DUS,LAX
DUS,MAD
DUS,MIA
DUS,MUC
DUS,ORD
DUS,PMI
DUS,VIE
DUS,ZRH
FCO,DUS
FCO,VIE
FRA,AUH
FRA,DFW
FRA,LHR
FRA,MAD
FRA,PMI
FRA,VIE
JFK,DUS
LAX,DUS
LHR,FRA
LHR,MUC
LHR,VIE
LHR,ZRH
MAD,DUS
MAD,FRA
MAD,MUC
MAD,VIE
MAD,ZRH
MIA,DUS
MUC,AUH
MUC,DUS
MUC,LHR
MUC,MAD
MUC,PMI
MUC,VIE
ORD,DUS
PMI,CPH
PMI,DUS
PMI,FRA
PMI,MUC
PMI,VIE
PMI,ZRH
SIN,AUH
VIE,BCN
VIE,CDG
VIE,CPH
VIE,DUS
VIE,FCO
VIE,FRA
VIE,LHR
VIE,MAD
VIE,MUC
VIE,PMI
VIE,ZRH
ZRH,DUS
ZRH,LHR
ZRH,MAD
ZRH,PMI
ZRH,VIE
AMS,CPH
ATL,DEN
ATL,YYZ
AUH,YYZ
BCN,YYZ
BKK,ICN
BKK,NRT
BRU,YYZ
CDG,YYZ
CLT,YYZ
CPH,AMS
CPH,YYZ
DEN,ATL
DEN,YYZ
DFW,YYZ
EWR,YYZ
FCO,YYZ
FRA,YYZ
HKG,YYZ
ICN,BKK
IST,YYZ
JFK,YYZ
LAX,YYZ
LHR,YYZ
MCO,YYZ
MIA,YYZ
MUC,YYZ
NRT,BKK
NRT,YYZ
ORD,YYZ
